handle,title,description,price,category,subcategory,location,mainImage,additionalImages
home-garden-bedding-bath-2,Comforter,"Comforter in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",97.00,home-garden,bedding-bath,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Comforter,
home-garden-bedding-bath-3,Pillows,"Pillows set in great condition. Clean, well-cared for. No pets, no smoking household.",41.00,home-garden,bedding-bath,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Pillows,
home-garden-bedding-bath-4,Bed Sheets,"Bed sheets. Excellent quality, like new. Includes all original parts and accessories.",258.00,home-garden,bedding-bath,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Bed%20sheets,
home-garden-bedding-bath-5,Bath Towels,"Bath towels set in great condition. Clean, well-cared for. No pets, no smoking household.",250.00,home-garden,bedding-bath,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Bath%20towels,
home-garden-bedding-bath-6,Bath Mat,"Bath mat in great condition. Clean, well-cared for. No pets, no smoking household.",299.00,home-garden,bedding-bath,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Bath%20mat,
home-garden-bedding-bath-7,Shower Curtain,"Shower curtain. High-quality materials, sturdy construction. Perfect condition, barely used.",42.00,home-garden,bedding-bath,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Shower%20curtain,
home-garden-bedding-bath-8,Bathroom Accessories,"Bathroom accessories. High-quality materials, sturdy construction. Perfect condition, barely used.",276.00,home-garden,bedding-bath,Dubai,https://placehold.co/800x800/7C3AED/FFFFFF?text=Bathroom%20accessories,
home-garden-bedding-bath-9,Bedding,"Bedding. High-quality materials, sturdy construction. Perfect condition, barely used.",212.00,home-garden,bedding-bath,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Bedding,
home-garden-bedding-bath-10,Bath Set,"Bath set. Excellent quality, like new. Includes all original parts and accessories.",286.00,home-garden,bedding-bath,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Bath,
home-garden-garden-tools-1,Garden Tools Set,"Complete garden tools set in great condition. Clean, well-cared for. No pets, no smoking household.",163.00,home-garden,garden-tools,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Garden%20tools,
home-garden-garden-tools-2,Lawn Mower,"Lawn mower in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",413.00,home-garden,garden-tools,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Lawn%20mower,
home-garden-garden-tools-3,Garden Shovel,Garden shovel in very good condition. Minor wear consistent with normal use. Fully functional.,44.00,home-garden,garden-tools,Abu Dhabi,https://placehold.co/800x800/7C3AED/FFFFFF?text=Garden%20shovel,
home-garden-garden-tools-4,Pruning Shears,"Pruning shears. Excellent quality, like new. Includes all original parts and accessories.",150.00,home-garden,garden-tools,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Pruning%20shears,
home-garden-garden-tools-5,Garden Hose,"Garden hose. Excellent quality, like new. Includes all original parts and accessories.",521.00,home-garden,garden-tools,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Garden%20hose,
home-garden-garden-tools-6,Watering Can,"Watering can. Excellent quality, like new. Includes all original parts and accessories.",198.00,home-garden,garden-tools,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Watering%20can,
home-garden-garden-tools-7,Garden Rake,"Garden rake. Excellent quality, like new. Includes all original parts and accessories.",116.00,home-garden,garden-tools,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Garden%20rake,
home-garden-garden-tools-8,Garden Tools,"Garden tools in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",116.00,home-garden,garden-tools,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Garden%20tools,
home-garden-garden-tools-9,Garden Equipment,"Garden equipment. Excellent quality, like new. Includes all original parts and accessories.",545.00,home-garden,garden-tools,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Garden%20equipment,
home-garden-garden-tools-10,Garden Set,"Complete garden set in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",208.00,home-garden,garden-tools,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Garden,
home-garden-outdoor-living-1,Outdoor Furniture,"Outdoor furniture. Excellent quality, like new. Includes all original parts and accessories.",1575.00,home-garden,outdoor-living,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Outdoor%20furniture,
home-garden-outdoor-living-2,Patio Set,"Patio furniture set. High-quality materials, sturdy construction. Perfect condition, barely used.",451.00,home-garden,outdoor-living,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Patio,
home-garden-outdoor-living-3,Outdoor Grill,"Outdoor grill in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",959.00,home-garden,outdoor-living,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Outdoor%20grill,
home-garden-outdoor-living-4,Outdoor Lighting,"Outdoor lighting. High-quality materials, sturdy construction. Perfect condition, barely used.",1951.00,home-garden,outdoor-living,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Outdoor%20lighting,
home-garden-outdoor-living-5,Outdoor Decor,"Outdoor decor in great condition. Clean, well-cared for. No pets, no smoking household.",1649.00,home-garden,outdoor-living,Abu Dhabi,https://placehold.co/800x800/EA580C/FFFFFF?text=Outdoor%20decor,
home-garden-outdoor-living-6,Outdoor Storage,"Outdoor storage. High-quality materials, sturdy construction. Perfect condition, barely used.",1170.00,home-garden,outdoor-living,Dubai,https://placehold.co/800x800/059669/FFFFFF?text=Outdoor%20storage,
home-garden-outdoor-living-7,Outdoor Accessories,"Outdoor accessories. High-quality materials, sturdy construction. Perfect condition, barely used.",542.00,home-garden,outdoor-living,Abu Dhabi,https://placehold.co/800x800/4F46E5/FFFFFF?text=Outdoor%20accessories,
home-garden-outdoor-living-8,Outdoor Equipment,"Outdoor equipment in great condition. Clean, well-cared for. No pets, no smoking household.",1046.00,home-garden,outdoor-living,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Outdoor%20equipment,
home-garden-outdoor-living-9,Patio Furniture,"Patio furniture. Excellent quality, like new. Includes all original parts and accessories.",1569.00,home-garden,outdoor-living,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Patio%20furniture,
home-garden-outdoor-living-10,Outdoor Set,"Complete outdoor set. High-quality materials, sturdy construction. Perfect condition, barely used.",647.00,home-garden,outdoor-living,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Outdoor,
home-garden-home-improvement-1,Power Tools,"Power tools set in great condition. Clean, well-cared for. No pets, no smoking household.",288.00,home-garden,home-improvement,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Power%20tools,
home-garden-home-improvement-2,Hand Tools,Hand tools in very good condition. Minor wear consistent with normal use. Fully functional.,240.00,home-garden,home-improvement,Dubai,https://placehold.co/800x800/4F46E5/FFFFFF?text=Hand%20tools,
home-garden-home-improvement-3,Paint,Paint supplies in very good condition. Minor wear consistent with normal use. Fully functional.,470.00,home-garden,home-improvement,RAK,https://placehold.co/800x800/7C3AED/FFFFFF?text=Paint,
home-garden-home-improvement-4,Hardware,"Hardware. Excellent quality, like new. Includes all original parts and accessories.",320.00,home-garden,home-improvement,Sharjah,https://placehold.co/800x800/DC2626/FFFFFF?text=Hardware,
home-garden-home-improvement-5,Lighting,"Lighting fixtures. Excellent quality, like new. Includes all original parts and accessories.",56.00,home-garden,home-improvement,Sharjah,https://placehold.co/800x800/EA580C/FFFFFF?text=Lighting,
home-garden-home-improvement-6,Plumbing,Plumbing supplies in very good condition. Minor wear consistent with normal use. Fully functional.,452.00,home-garden,home-improvement,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Plumbing,
home-garden-home-improvement-7,Electrical,Electrical supplies in very good condition. Minor wear consistent with normal use. Fully functional.,318.00,home-garden,home-improvement,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Electrical,
home-garden-home-improvement-8,Building Materials,Building materials in very good condition. Minor wear consistent with normal use. Fully functional.,305.00,home-garden,home-improvement,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Building%20materials,
home-garden-home-improvement-9,Home Improvement Tools,Home improvement tools in very good condition. Minor wear consistent with normal use. Fully functional.,140.00,home-garden,home-improvement,Ajman,https://placehold.co/800x800/DC2626/FFFFFF?text=Home%20improvement%20tools,
home-garden-home-improvement-10,DIY Set,"DIY set. Excellent quality, like new. Includes all original parts and accessories.",267.00,home-garden,home-improvement,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Diy,
fashion-beauty-cosmetics-1,Makeup Set,"Complete makeup set in great condition. Clean, well-cared for. No pets, no smoking household.",192.00,fashion-beauty,cosmetics,RAK,https://placehold.co/800x800/059669/FFFFFF?text=Makeup,
fashion-beauty-cosmetics-2,Lipstick,"Lipstick. Excellent quality, like new. Includes all original parts and accessories.",252.00,fashion-beauty,cosmetics,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Lipstick,
fashion-beauty-cosmetics-3,Foundation,Foundation in very good condition. Minor wear consistent with normal use. Fully functional.,24.00,fashion-beauty,cosmetics,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Foundation,
fashion-beauty-cosmetics-4,Mascara,"Mascara. Excellent quality, like new. Includes all original parts and accessories.",281.00,fashion-beauty,cosmetics,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Mascara,
fashion-beauty-cosmetics-5,Eyeshadow,"Eyeshadow palette in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",201.00,fashion-beauty,cosmetics,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Eyeshadow,
fashion-beauty-cosmetics-6,Blush,"Blush. High-quality materials, sturdy construction. Perfect condition, barely used.",79.00,fashion-beauty,cosmetics,Sharjah,https://placehold.co/800x800/059669/FFFFFF?text=Blush,
fashion-beauty-cosmetics-7,Makeup Brushes,"Makeup brushes set in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",43.00,fashion-beauty,cosmetics,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Makeup%20brushes,
fashion-beauty-cosmetics-8,Makeup Palette,"Makeup palette. Excellent quality, like new. Includes all original parts and accessories.",80.00,fashion-beauty,cosmetics,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Makeup%20palette,
fashion-beauty-cosmetics-9,Cosmetics,"Cosmetics. High-quality materials, sturdy construction. Perfect condition, barely used.",158.00,fashion-beauty,cosmetics,Abu Dhabi,https://placehold.co/800x800/DC2626/FFFFFF?text=Cosmetics,
fashion-beauty-cosmetics-10,Makeup Collection,"Makeup collection in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",204.00,fashion-beauty,cosmetics,RAK,https://placehold.co/800x800/EA580C/FFFFFF?text=Makeup%20collection,
fashion-beauty-skincare-1,Skincare Set,"Complete skincare set. Excellent quality, like new. Includes all original parts and accessories.",29.00,fashion-beauty,skincare,Abu Dhabi,https://placehold.co/800x800/059669/FFFFFF?text=Skincare,
fashion-beauty-skincare-2,Face Cream,"Face cream. High-quality materials, sturdy construction. Perfect condition, barely used.",32.00,fashion-beauty,skincare,Sharjah,https://placehold.co/800x800/4F46E5/FFFFFF?text=Face%20cream,
fashion-beauty-skincare-3,Serum,"Face serum in great condition. Clean, well-cared for. No pets, no smoking household.",134.00,fashion-beauty,skincare,Dubai,https://placehold.co/800x800/7C3AED/FFFFFF?text=Serum,
fashion-beauty-skincare-4,Cleanser,Facial cleanser in very good condition. Minor wear consistent with normal use. Fully functional.,244.00,fashion-beauty,skincare,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Cleanser,
fashion-beauty-skincare-5,Moisturizer,"Moisturizer in great condition. Clean, well-cared for. No pets, no smoking household.",93.00,fashion-beauty,skincare,Ajman,https://placehold.co/800x800/EA580C/FFFFFF?text=Moisturizer,
fashion-beauty-skincare-6,Sunscreen,"Sunscreen in great condition. Clean, well-cared for. No pets, no smoking household.",147.00,fashion-beauty,skincare,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Sunscreen,
fashion-beauty-skincare-7,Face Mask,"Face mask in great condition. Clean, well-cared for. No pets, no smoking household.",179.00,fashion-beauty,skincare,RAK,https://placehold.co/800x800/4F46E5/FFFFFF?text=Face%20mask,
fashion-beauty-skincare-8,Toner,"Toner in excellent condition. Well-maintained, no damage or stains. Ready for immediate use.",99.00,fashion-beauty,skincare,Sharjah,https://placehold.co/800x800/7C3AED/FFFFFF?text=Toner,
fashion-beauty-skincare-9,Skincare Products,"Skincare products. High-quality materials, sturdy construction. Perfect condition, barely used.",140.00,fashion-beauty,skincare,RAK,https://placehold.co/800x800/DC2626/FFFFFF?text=Skincare%20products,
fashion-beauty-skincare-10,Skincare Routine,"Complete skincare routine. Excellent quality, like new. Includes all original parts and accessories.",101.00,fashion-beauty,skincare,Dubai,https://placehold.co/800x800/EA580C/FFFFFF?text=Skincare%20routine,
fashion-beauty-fragrances-1,Perfume,"Women's perfume in great condition. Clean, well-cared for. No pets, no smoking household.",203.00,fashion-beauty,fragrances,Ajman,https://placehold.co/800x800/059669/FFFFFF?text=Perfume,
fashion-beauty-fragrances-2,Cologne,Men's cologne in very good condition. Minor wear consistent with normal use. Fully functional.,226.00,fashion-beauty,fragrances,Ajman,https://placehold.co/800x800/4F46E5/FFFFFF?text=Cologne,
fashion-beauty-fragrances-3,Body Spray,"Body spray. High-quality materials, sturdy construction. Perfect condition, barely used.",235.00,fashion-beauty,fragrances,Ajman,https://placehold.co/800x800/7C3AED/FFFFFF?text=Body%20spray,
fashion-beauty-fragrances-4,Fragrance Set,"Fragrance set. High-quality materials, sturdy construction. Perfect condition, barely used.",138.00,fashion-beauty,fragrances,Dubai,https://placehold.co/800x800/DC2626/FFFFFF?text=Fragrance,
